Pressure1,Pressure2,Pressure3,predicted_position1,predicted_position2,predicted_position3
10,22,22,0.009070868,-0.004697481,0.20412841
12,22,22,0.006700022,-0.004761774,0.20483302
14,22,22,0.004557315,-0.004656489,0.20552486
16,22,22,0.002613338,-0.004366003,0.2061205
18,22,22,0.001141411,-0.003928596,0.2065219
20,22,22,-0.000141073,-0.003559468,0.20686252
22,22,22,-0.000461639,-0.003281632,0.20694524
24,22,22,-0.000411206,-0.003280461,0.20676313
26,22,22,-0.000474489,-0.003384013,0.20658162
28,22,22,-0.000537772,-0.00348756,0.20640011
30,22,22,-0.000601054,-0.003591105,0.2062186
32,22,22,-0.000666937,-0.003788517,0.20600209
34,22,22,-0.00075062,-0.004070646,0.20574944
-20,24,22,0.06232649,-0.006897111,0.17602006
-18,24,22,0.058422726,-0.006824499,0.17875832
-16,24,22,0.054527313,-0.006790988,0.1815669
-14,24,22,0.05070682,-0.006794664,0.18442102
-12,24,22,0.046870433,-0.006650726,0.18703061
-10,24,22,0.04295928,-0.006527357,0.18951873
-8,24,22,0.039038442,-0.006354336,0.19196267
-6,24,22,0.03527249,-0.006212959,0.19417532
-4,24,22,0.031904187,-0.006337371,0.19593073
-2,24,22,0.028614612,-0.006630648,0.1974472
0,24,22,0.025275886,-0.006750302,0.19902135
2,24,22,0.022076333,-0.006719369,0.20043008
4,24,22,0.01918206,-0.006761737,0.20153233
6,24,22,0.016183024,-0.006690463,0.20255853
8,24,22,0.013263113,-0.006657251,0.20352645
10,24,22,0.010313474,-0.006616734,0.2043183
12,24,22,0.008039526,-0.006560852,0.20504138
14,24,22,0.005882529,-0.006447604,0.20574225
16,24,22,0.004128545,-0.005994123,0.2062314
18,24,22,0.002612938,-0.005429693,0.20666093
20,24,22,0.001271927,-0.00495059,0.20702489
22,24,22,0.00022792,-0.004607783,0.20729502
24,24,22,0.000143198,-0.004686075,0.2071591
26,24,22,0.000120916,-0.004781929,0.20695482
28,24,22,5.76E-05,-0.004885477,0.20677331
30,24,22,-5.64E-06,-0.004989023,0.2065918
32,24,22,-7.21E-05,-0.005208235,0.20636716
34,24,22,-0.000140406,-0.005491904,0.2061185
-20,26,22,0.0632364,-0.008582609,0.1760193
-18,26,22,0.05931099,-0.008561906,0.1787789
-16,26,22,0.055490486,-0.008565588,0.18163303
-14,26,22,0.051669993,-0.008569265,0.18448715
-12,26,22,0.047859933,-0.008445966,0.18708308
-10,26,22,0.043956593,-0.00831964,0.18958052
-8,26,22,0.040016804,-0.00824552,0.19201447
-6,26,22,0.03621185,-0.008047905,0.19426563
-4,26,22,0.03283177,-0.008160243,0.19600782
-2,26,22,0.029512165,-0.008462829,0.19754307
0,26,22,0.02624331,-0.00875154,0.19905248
2,26,22,0.023144951,-0.008718072,0.20044115
4,26,22,0.020395294,-0.00869223,0.20161827
6,26,22,0.01751222,-0.008627282,0.20266242
8,26,22,0.014610602,-0.008520719,0.20365453
10,26,22,0.011689628,-0.008421226,0.20453143
12,26,22,0.009379619,-0.008341439,0.20525604
14,26,22,0.007321151,-0.008133917,0.20587075
16,26,22,0.005643754,-0.007622242,0.2063423
18,26,22,0.004147055,-0.007051645,0.20676692
20,26,22,0.002697291,-0.006499184,0.20716469
22,26,22,0.001360219,-0.006188961,0.20747769
24,26,22,0.000760064,-0.006045434,0.20755416
26,26,22,0.00072903,-0.006116174,0.20734626
28,26,22,0.000671901,-0.006258324,0.20714493
30,26,22,0.000589762,-0.00638694,0.206965
32,26,22,0.00052267,-0.006627953,0.20673224
34,26,22,0.000454398,-0.006911628,0.20648357
-20,28,22,0.06399283,-0.010042984,0.17620136
-18,28,22,0.060191788,-0.01009929,0.17901523
-16,28,22,0.056402072,-0.010155429,0.18184425
-14,28,22,0.05259299,-0.010192855,0.18467106
-12,28,22,0.048814714,-0.010230823,0.18722041
-10,28,22,0.044921022,-0.010180919,0.1897131
-8,28,22,0.04098375,-0.010086359,0.19209512
-6,28,22,0.037106056,-0.009997319,0.19430757
-4,28,22,0.033830207,-0.010041837,0.19603002
-2,28,22,0.030530192,-0.010225073,0.19761929
0,28,22,0.027341878,-0.010455051,0.19910717
2,28,22,0.024296034,-0.010507538,0.2004914
4,28,22,0.021595122,-0.01044258,0.2016834
6,28,22,0.01886356,-0.010479941,0.20279004
8,28,22,0.015962407,-0.010374026,0.2037824
10,28,22,0.013142839,-0.010241363,0.20472196
12,28,22,0.010747846,-0.010094401,0.2054432
14,28,22,0.00883636,-0.009762033,0.20598164
16,28,22,0.007158968,-0.009250357,0.20645319
18,28,22,0.005654765,-0.008721098,0.20686148
20,28,22,0.004156311,-0.008250037,0.20724007
22,28,22,0.002692476,-0.007822257,0.2076019
24,28,22,0.001630395,-0.00758937,0.20783138
26,28,22,0.001331019,-0.007576387,0.20773897
28,28,22,0.001305827,-0.007613113,0.20753174
30,28,22,0.001260858,-0.007684244,0.20733184
32,28,22,0.00115833,-0.007993365,0.20709386
34,28,22,0.001055228,-0.00832333,0.20684813
-20,30,22,0.06479339,-0.01151875,0.17641956
-18,30,22,0.061018746,-0.011588153,0.17924948
-16,30,22,0.057244103,-0.01165756,0.18207942
-14,30,22,0.05349642,-0.011882096,0.18489651
-12,30,22,0.049737945,-0.012019392,0.18743329
-10,30,22,0.045906115,-0.011887201,0.18992104
-8,30,22,0.041970827,-0.011735388,0.1922512
-6,30,22,0.03821372,-0.01160263,0.1944247
-4,30,22,0.034935664,-0.011682198,0.19612181
-2,30,22,0.031637788,-0.011811547,0.19772482
0,30,22,0.028441636,-0.01185336,0.19928269
2,30,22,0.025400462,-0.011942065,0.20068365
4,30,22,0.022764854,-0.012060626,0.2017836
6,30,22,0.02011296,-0.012155781,0.20288058
8,30,22,0.017314278,-0.012226097,0.20391098
10,30,22,0.014630826,-0.012113693,0.20485862
12,30,22,0.012260983,-0.011797002,0.20556831
14,30,22,0.010369828,-0.01137597,0.20608555
16,30,22,0.008641893,-0.010936547,0.20655012
18,30,22,0.007115818,-0.010474493,0.20693588
20,30,22,0.00561736,-0.01000343,0.20731446
22,30,22,0.004118902,-0.009532364,0.20769306
24,30,22,0.002768987,-0.009173783,0.20802334
26,30,22,0.002039854,-0.009079933,0.20811266
28,30,22,0.001901977,-0.009107336,0.20792377
30,30,22,0.001876757,-0.009145011,0.20771618
32,30,22,0.001832217,-0.009364561,0.20744976
34,30,22,0.001741693,-0.00962121,0.20720547
-20,32,22,0.065620355,-0.013007609,0.1766538
-18,32,22,0.061840437,-0.013114992,0.179486
-16,32,22,0.058097184,-0.013318066,0.18231235
-14,32,22,0.054450516,-0.013521512,0.18509704
-12,32,22,0.050776355,-0.013658837,0.18762434
-10,32,22,0.04696006,-0.013570628,0.19009423
-8,32,22,0.043015562,-0.01334697,0.19240251
-6,32,22,0.03932493,-0.013140563,0.19456209
-4,32,22,0.036048185,-0.013145169,0.1962707
-2,32,22,0.032785952,-0.013258911,0.19788003
0,32,22,0.029556558,-0.013271683,0.19943996
2,32,22,0.026545428,-0.013290011,0.20087822
4,32,22,0.023896929,-0.01342098,0.20200148
6,32,22,0.021275504,-0.01356399,0.20308301
8,32,22,0.018608559,-0.013778545,0.20412005
10,32,22,0.016158527,-0.013749164,0.20503937
12,32,22,0.013873176,-0.013351264,0.20571011
14,32,22,0.011859334,-0.01293763,0.20623283
16,32,22,0.010078687,-0.01260986,0.20667301
18,32,22,0.008573595,-0.012175059,0.20703697
20,32,22,0.007077209,-0.011737424,0.20739867
22,32,22,0.005579953,-0.011285758,0.20776746
24,32,22,0.004111352,-0.010824353,0.20814086
26,32,22,0.003080503,-0.010612804,0.20835692
28,32,22,0.002511208,-0.010602645,0.20831369
30,32,22,0.002472307,-0.010661043,0.2081001
32,32,22,0.00244212,-0.010877889,0.2078257
34,32,22,0.002397554,-0.01109744,0.20755929
-20,34,22,0.0665487,-0.014524233,0.17686535
-18,34,22,0.062816754,-0.014721571,0.17968893
-16,34,22,0.059084803,-0.014918916,0.1825125
-14,34,22,0.0554706,-0.015124685,0.18528238
-12,34,22,0.051788073,-0.01529884,0.1878097
-10,34,22,0.047977146,-0.015157259,0.19025548
-8,34,22,0.044088487,-0.014799971,0.19258976
-6,34,22,0.04044186,-0.014563746,0.19473405
-4,34,22,0.037161868,-0.014584857,0.19642663
-2,34,22,0.033937506,-0.014707035,0.19803518
0,34,22,0.030701105,-0.014685057,0.19958083
2,34,22,0.027723022,-0.01476558,0.20098914
4,34,22,0.025035089,-0.014826685,0.20219344
6,34,22,0.022407573,-0.014924342,0.20330088
8,34,22,0.019772707,-0.015106204,0.2043609
10,34,22,0.017675772,-0.015262428,0.20518203
12,34,22,0.015485254,-0.014916587,0.2058296
14,34,22,0.013390087,-0.014472272,0.20641254
16,34,22,0.011517471,-0.014147471,0.20686017
18,34,22,0.010021087,-0.01370983,0.20722187
20,34,22,0.008524699,-0.013272186,0.20758356
22,34,22,0.007028318,-0.012834552,0.20794526
24,34,22,0.005539719,-0.01239943,0.2083056
26,34,22,0.004231804,-0.012069136,0.20861414
28,34,22,0.003476558,-0.012017966,0.20869297
30,34,22,0.003067046,-0.012106441,0.2085197
32,34,22,0.003037242,-0.012356581,0.20822848
34,34,22,0.002988254,-0.012628362,0.20793413
-20,-20,24,0.028784005,0.05030201,0.16345748
-18,-20,24,0.024723582,0.050812848,0.16513823
-16,-20,24,0.02069136,0.051413283,0.16668013
-14,-20,24,0.016619207,0.052042544,0.16818886
-12,-20,24,0.012367819,0.052738633,0.16955946
-10,-20,24,0.008579086,0.053330455,0.1707687
-8,-20,24,0.004817655,0.053835437,0.17191398
-6,-20,24,0.001401498,0.054354377,0.17262027
-4,-20,24,-0.001815135,0.054812178,0.17316787
-2,-20,24,-0.005028037,0.055286698,0.17369303
0,-20,24,-0.008018906,0.05563583,0.17421733
2,-20,24,-0.010811611,0.056076255,0.17473486
4,-20,24,-0.013577586,0.05664857,0.17513357
6,-20,24,-0.016193189,0.05723233,0.17540027
8,-20,24,-0.018343057,0.0575569,0.17562962
10,-20,24,-0.020352874,0.057850957,0.17578106
12,-20,24,-0.022336315,0.058047812,0.1759894
14,-20,24,-0.02433063,0.058171358,0.17621838
16,-20,24,-0.02636914,0.058481067,0.17626837
18,-20,24,-0.027907642,0.058653466,0.17608486
20,-20,24,-0.029292777,0.05865827,0.17593269
22,-20,24,-0.030178089,0.05865331,0.1758978
24,-20,24,-0.030971382,0.05861586,0.17585744
26,-20,24,-0.031739026,0.058591075,0.17582782
28,-20,24,-0.032499257,0.058569968,0.17580129
30,-20,24,-0.033259492,0.058548838,0.1757748
32,-20,24,-0.03401972,0.058527708,0.17574829
34,-20,24,-0.03467647,0.058829416,0.17564394
-20,-18,24,0.03128896,0.04698297,0.16508137
-18,-18,24,0.027319785,0.04757988,0.16684715
-16,-18,24,0.023243379,0.04822722,0.168582
-14,-18,24,0.019096524,0.048702132,0.1701391
-12,-18,24,0.014965332,0.049142133,0.1717161
-10,-18,24,0.011037966,0.04964294,0.1731055
-8,-18,24,0.00725559,0.05011239,0.1742357
-6,-18,24,0.003831138,0.050642677,0.17494282
-4,-18,24,0.000427795,0.051201705,0.17561014
-2,-18,24,-0.002781415,0.051686693,0.17613257
0,-18,24,-0.005964812,0.052249033,0.17670815
2,-18,24,-0.008834729,0.05280583,0.17719601
4,-18,24,-0.011592344,0.05330472,0.17769049
6,-18,24,-0.014259296,0.053726293,0.17807998
8,-18,24,-0.016437111,0.05405545,0.17829335
10,-18,24,-0.018487634,0.054182168,0.17857696
12,-18,24,-0.020442493,0.054299552,0.17879185
14,-18,24,-0.022553736,0.05451881,0.17894885
16,-18,24,-0.024575297,0.05469573,0.1790234
18,-18,24,-0.026036447,0.054581355,0.17900732
20,-18,24,-0.02716889,0.054416765,0.17898847
22,-18,24,-0.027915796,0.054401994,0.17893843
24,-18,24,-0.028709084,0.05436455,0.17889805
26,-18,24,-0.029502371,0.05432711,0.17885768
28,-18,24,-0.030295659,0.054289654,0.1788173
30,-18,24,-0.031088943,0.054252215,0.17877692
32,-18,24,-0.031840034,0.05432329,0.17871512
34,-18,24,-0.03249188,0.05464959,0.17860295
-20,-16,24,0.03369572,0.04372096,0.16650553
-18,-16,24,0.029762669,0.044183683,0.16840538
-16,-16,24,0.025655266,0.044759177,0.17037015
-14,-16,24,0.021515816,0.04528037,0.17213781
-12,-16,24,0.017365228,0.045715444,0.17372774
-10,-16,24,0.013371064,0.046115454,0.17528921
-8,-16,24,0.009693525,0.046389334,0.17655742
-6,-16,24,0.006269072,0.046919625,0.17726454
-4,-16,24,0.00284462,0.047449917,0.17797166
-2,-16,24,-0.000516574,0.048141874,0.17861997
0,-16,24,-0.003689484,0.048735626,0.1792171
2,-16,24,-0.006724525,0.049319495,0.17975847
4,-16,24,-0.009639074,0.04975664,0.18036559
6,-16,24,-0.012231451,0.05017087,0.18080036
8,-16,24,-0.014492661,0.05031492,0.1811283
10,-16,24,-0.016504247,0.050390925,0.18137808
12,-16,24,-0.018616023,0.050570183,0.18150522
14,-16,24,-0.020771684,0.050724633,0.18162265
16,-16,24,-0.022758054,0.05081369,0.18172076
18,-16,24,-0.024158524,0.050562494,0.18181214
20,-16,24,-0.025092961,0.050231244,0.18196742
22,-16,24,-0.025735045,0.050114986,0.182003
24,-16,24,-0.02644679,0.050113242,0.18193866
26,-16,24,-0.027240073,0.050075796,0.1818983
28,-16,24,-0.028033363,0.05003835,0.18185791
30,-16,24,-0.02882665,0.050000902,0.18181755
32,-16,24,-0.029524863,0.050207954,0.1817289
34,-16,24,-0.03010908,0.050444257,0.18162528
-20,-14,24,0.03598862,0.04030724,0.16795689
-18,-14,24,0.032014657,0.040702846,0.16990815
-16,-14,24,0.028023034,0.041235786,0.17192309
-14,-14,24,0.023859924,0.041884787,0.17394036
-12,-14,24,0.019767782,0.04232004,0.17564034
-10,-14,24,0.015664663,0.04271379,0.17731318
-8,-14,24,0.011749619,0.04295061,0.17872812
-6,-14,24,0.008641701,0.043238517,0.17956795
-4,-14,24,0.005297259,0.043785352,0.18033078
-2,-14,24,0.001902445,0.04443351,0.18111329
0,-14,24,-0.001409484,0.045218572,0.18172647
2,-14,24,-0.004590396,0.045660205,0.18244642
4,-14,24,-0.007514706,0.045940343,0.18316641
6,-14,24,-0.009948665,0.04612282,0.1837408
8,-14,24,-0.012259832,0.046340585,0.18402971
10,-14,24,-0.014649013,0.046545636,0.1841057
12,-14,24,-0.016846819,0.04670889,0.1842093
14,-14,24,-0.019002477,0.046863344,0.18432674
16,-14,24,-0.020908188,0.04685854,0.1844647
18,-14,24,-0.022239337,0.046515923,0.18464018
20,-14,24,-0.02312158,0.046224475,0.18479472
22,-14,24,-0.023722328,0.04606735,0.18486318
24,-14,24,-0.024323074,0.04591022,0.18493164
26,-14,24,-0.02497778,0.045824483,0.18493891
28,-14,24,-0.025771068,0.045787036,0.18489854
30,-14,24,-0.026497591,0.045743793,0.18489094
32,-14,24,-0.027068013,0.046023045,0.18481934
34,-14,24,-0.027611064,0.046172235,0.18470496
-20,-12,24,0.03823323,0.03681136,0.16948092
-18,-12,24,0.03425825,0.037204884,0.17143512
-16,-12,24,0.030268192,0.037724655,0.1734443
-14,-12,24,0.026264615,0.03835771,0.17550285
-12,-12,24,0.022078877,0.038979653,0.17743252
-10,-12,24,0.018010816,0.039379552,0.17909187
-8,-12,24,0.014017507,0.039606698,0.18060502
-6,-12,24,0.010570173,0.03990982,0.18170454
-4,-12,24,0.00761403,0.040249668,0.18266347
-2,-12,24,0.004481214,0.0407224,0.18351105
0,-12,24,0.001119362,0.041319996,0.18431155
2,-12,24,-0.002249612,0.041747957,0.18521303
4,-12,24,-0.005309024,0.04185396,0.18609096
6,-12,24,-0.007681201,0.041944437,0.18661202
8,-12,24,-0.010204099,0.04222215,0.18685849
10,-12,24,-0.012663561,0.04250846,0.18693729
12,-12,24,-0.015009304,0.04280025,0.1869501
14,-12,24,-0.017222114,0.042952444,0.18707392
16,-12,24,-0.018960232,0.042825855,0.18726747
18,-12,24,-0.020278616,0.04246624,0.18746318
20,-12,24,-0.021136174,0.042222735,0.18761602
22,-12,24,-0.021736916,0.0420656,0.18768448
24,-12,24,-0.02233767,0.04190848,0.18775293
26,-12,24,-0.022870762,0.041726068,0.18786192
28,-12,24,-0.02339738,0.04153838,0.18797791
30,-12,24,-0.024019752,0.041567657,0.18800215
32,-12,24,-0.024571192,0.041753024,0.1878983
34,-12,24,-0.025132747,0.04193303,0.18777278
-20,-10,24,0.040407706,0.033556253,0.170905
-18,-10,24,0.03641882,0.033845194,0.17291208
-16,-10,24,0.032460812,0.034301043,0.17493388
-14,-10,24,0.02850304,0.034869507,0.1770101
-12,-10,24,0.024561523,0.035427324,0.17908219
-10,-10,24,0.020420581,0.035951875,0.18088596
-8,-10,24,0.016410565,0.03621392,0.18243681
-6,-10,24,0.012947132,0.03657801,0.18360567
-4,-10,24,0.009651097,0.036942974,0.18470196
-2,-10,24,0.006687569,0.03723157,0.18572006
0,-10,24,0.003631906,0.037119154,0.1870405
2,-10,24,0.000271558,0.037299618,0.18809487
4,-10,24,-0.003033211,0.037564866,0.18888447
6,-10,24,-0.005626928,0.03781021,0.18922782
8,-10,24,-0.008140381,0.03805743,0.18959719
10,-10,24,-0.010655826,0.03837206,0.18970592
12,-10,24,-0.013004712,0.038639862,0.1897392
14,-10,24,-0.015346208,0.038853686,0.18982148
16,-10,24,-0.017012604,0.03880127,0.18996342
18,-10,24,-0.018343793,0.038543534,0.19012809
20,-10,24,-0.01925005,0.038386643,0.19028968
22,-10,24,-0.019787554,0.03826745,0.1904044
24,-10,24,-0.020321794,0.038148593,0.1905191
26,-10,24,-0.020858718,0.038018085,0.1906096
28,-10,24,-0.021411613,0.037898753,0.19067828
30,-10,24,-0.021839488,0.038019452,0.19066703
32,-10,24,-0.022305382,0.038117614,0.19061731
34,-10,24,-0.022832911,0.03832826,0.19044636
-20,-8,24,0.042632937,0.030722614,0.17210591
-18,-8,24,0.03865474,0.030918265,0.17416416
-16,-8,24,0.034721386,0.031232942,0.17622478
-14,-8,24,0.030756563,0.03168262,0.17834175
-12,-8,24,0.02679175,0.032132294,0.18045872
-10,-8,24,0.022807108,0.032620106,0.18256308
-8,-8,24,0.018727627,0.033032674,0.18424034
-6,-8,24,0.015263655,0.033362884,0.18544437
-4,-8,24,0.011858036,0.033630963,0.18665084
-2,-8,24,0.008533444,0.033458266,0.1880916
0,-8,24,0.005528553,0.033253282,0.18935156
2,-8,24,0.002473385,0.03312381,0.1904108
4,-8,24,-0.000751539,0.033314906,0.19108196
6,-8,24,-0.003547416,0.03363992,0.19158775
8,-8,24,-0.006180852,0.034114026,0.19191915
10,-8,24,-0.008829908,0.034589723,0.19213946
12,-8,24,-0.011237534,0.034904793,0.19221078
14,-8,24,-0.013436845,0.035139773,0.19225308
16,-8,24,-0.01509803,0.035126977,0.19229695
18,-8,24,-0.016360907,0.03500824,0.19237483
20,-8,24,-0.017302437,0.034977958,0.1924749
22,-8,24,-0.017871497,0.034873776,0.19257478
24,-8,24,-0.018421778,0.03476955,0.19267268
26,-8,24,-0.018972063,0.034665324,0.19277059
28,-8,24,-0.019496156,0.034614522,0.19285503
30,-8,24,-0.019875688,0.03477731,0.19283772
32,-8,24,-0.020255227,0.034940097,0.1928204
34,-8,24,-0.02060857,0.03515362,0.1926128
-20,-6,24,0.044592388,0.027815,0.17310727
-18,-6,24,0.040620897,0.027995992,0.1751791
-16,-6,24,0.036666855,0.028290067,0.17724773
-14,-6,24,0.032702036,0.028739732,0.1793647
-12,-6,24,0.028733429,0.029199341,0.18148577
-10,-6,24,0.024711462,0.02979857,0.18366452
-8,-6,24,0.020688267,0.030233193,0.18564352
-6,-6,24,0.016966375,0.03028699,0.18702628
-4,-6,24,0.013480038,0.030123083,0.18851085
-2,-6,24,0.009991885,0.02989724,0.18983607
0,-6,24,0.006811595,0.029711876,0.19097124
2,-6,24,0.003633559,0.029581917,0.19201122
4,-6,24,0.000721859,0.02961779,0.19275673
6,-6,24,-0.001981148,0.029861407,0.19331403
8,-6,24,-0.004564083,0.030346304,0.1936507
10,-6,24,-0.007123825,0.030765707,0.19401509
12,-6,24,-0.009441509,0.031161956,0.19418795
14,-6,24,-0.011503741,0.03145938,0.19439147
16,-6,24,-0.013156384,0.03152983,0.19449922
18,-6,24,-0.01442332,0.031457692,0.19454432
20,-6,24,-0.015452414,0.031454194,0.19460611
22,-6,24,-0.016185567,0.03143808,0.19463587
24,-6,24,-0.016806107,0.03140636,0.19466422
26,-6,24,-0.017398434,0.03130222,0.19473942
28,-6,24,-0.017875612,0.031328186,0.19475274
30,-6,24,-0.018270643,0.031491004,0.19472705
32,-6,24,-0.018593539,0.031762145,0.19460058
34,-6,24,-0.018799603,0.03206892,0.19433366
-20,-4,24,0.04615763,0.02492349,0.1739173
-18,-4,24,0.042315695,0.025224166,0.17609951
-16,-4,24,0.038425133,0.025443232,0.17821343
-14,-4,24,0.034562346,0.025840558,0.18036161
-12,-4,24,0.030622665,0.026365973,0.18257123
-10,-4,24,0.026573606,0.026841003,0.18478821
-8,-4,24,0.022494946,0.02710361,0.1870419
-6,-4,24,0.018746132,0.027088478,0.18874384
-4,-4,24,0.015189781,0.026882391,0.18999062
-2,-4,24,0.011724025,0.02668827,0.191207
0,-4,24,0.008075175,0.02654259,0.19236901
2,-4,24,0.004825041,0.026603209,0.1933016
4,-4,24,0.001916835,0.02664588,0.19400072
6,-4,24,-0.000643685,0.0268195,0.19450445
8,-4,24,-0.003050948,0.027010448,0.1949897
10,-4,24,-0.005450303,0.027278984,0.19545841
12,-4,24,-0.007658033,0.027517546,0.195829
14,-4,24,-0.009646175,0.027659163,0.1961209
16,-4,24,-0.011399095,0.027698504,0.19638528
18,-4,24,-0.012684141,0.027647514,0.19649719
20,-4,24,-0.013788774,0.027733082,0.19651458
22,-4,24,-0.014620241,0.027861899,0.19647257
24,-4,24,-0.01537149,0.027968885,0.19645068
26,-4,24,-0.016001025,0.02804258,0.19640245
28,-4,24,-0.016443573,0.02833903,0.19629242
30,-4,24,-0.016847515,0.02859678,0.1962142
32,-4,24,-0.017100764,0.028855123,0.1959688
34,-4,24,-0.017324904,0.029128436,0.19570059
-20,-2,24,0.047721867,0.022029057,0.1747257
-18,-2,24,0.04388752,0.022351665,0.17692006
-16,-2,24,0.040024772,0.022670556,0.1791232
-14,-2,24,0.036088284,0.023055695,0.18137749
-12,-2,24,0.032161716,0.02346787,0.18363193
-10,-2,24,0.028235162,0.023667779,0.18603176
-8,-2,24,0.024282774,0.023797791,0.18844078
-6,-2,24,0.020454133,0.023772847,0.19005871
-4,-2,24,0.016859904,0.023672327,0.19137588
-2,-2,24,0.013254902,0.02354469,0.19249077
0,-2,24,0.009536956,0.023570616,0.19358316
2,-2,24,0.005988525,0.023724187,0.19451492
4,-2,24,0.003211933,0.023789857,0.1951466
6,-2,24,0.000761122,0.02377825,0.19575162
8,-2,24,-0.001659385,0.023929225,0.19632389
10,-2,24,-0.003743326,0.024087233,0.19683383
12,-2,24,-0.00572743,0.024275957,0.19725697
14,-2,24,-0.007683733,0.02447591,0.19749798
16,-2,24,-0.009510763,0.02463438,0.19773361
18,-2,24,-0.01078755,0.024692306,0.19788413
20,-2,24,-0.0118855,0.024725469,0.19795641
22,-2,24,-0.012792474,0.02475814,0.19798747
24,-2,24,-0.013636834,0.024786431,0.19797666
26,-2,24,-0.014281247,0.024836978,0.1979156
28,-2,24,-0.014759002,0.025100082,0.19780171
30,-2,24,-0.015168682,0.025332125,0.19760175
32,-2,24,-0.015440207,0.025661817,0.19730839
34,-2,24,-0.015696105,0.025980989,0.197029
-20,0,24,0.04923142,0.019226162,0.17545627
-18,0,24,0.04542106,0.019314121,0.17776944
-16,0,24,0.041528445,0.019671267,0.18007876
-14,0,24,0.037591465,0.020119186,0.18246612
-12,0,24,0.033664912,0.020318443,0.1848664
-10,0,24,0.029677862,0.020590138,0.18720537
-8,0,24,0.025683014,0.020741714,0.18952471
